Date,City,Region,PM2.5,PM10,NO2,CO,SO2,AQI,AQI_Bucket,Year,Month
2017-05-25,Gwalior,North,104,135,41,3.0,29,189,Moderate,2017,5
2017-05-26,Gwalior,North,99,199,55,3.83,28,223,Poor,2017,5
2017-05-27,Gwalior,North,86,169,48,3.72,32,193,Moderate,2017,5
2017-05-27,Gwalior,North,104,184,44,3.12,21,199,Moderate,2017,5
2017-06-01,Gwalior,North,75,137,39,2.92,20,156,Moderate,2017,6
2017-06-01,Gwalior,North,79,138,49,3.78,26,181,Moderate,2017,6
2017-06-04,Gwalior,North,61,139,41,2.79,21,163,Moderate,2017,6
2017-06-05,Gwalior,North,88,162,48,2.95,19,181,Moderate,2017,6
2017-06-06,Gwalior,North,84,139,33,3.12,18,169,Moderate,2017,6
2017-06-06,Gwalior,North,96,153,47,3.31,26,170,Moderate,2017,6
2017-06-08,Gwalior,North,82,152,33,3.45,25,178,Moderate,2017,6
2017-06-08,Gwalior,North,68,154,42,3.2,17,183,Moderate,2017,6
2017-06-09,Gwalior,North,51,105,34,2.12,18,117,Moderate,2017,6
2017-06-13,Gwalior,North,93,166,44,2.99,14,182,Moderate,2017,6
2017-06-13,Gwalior,North,77,119,34,2.02,21,137,Moderate,2017,6
2017-06-13,Gwalior,North,93,128,41,3.24,20,189,Moderate,2017,6
2017-06-14,Gwalior,North,69,125,42,3.1,20,175,Moderate,2017,6
2017-06-14,Gwalior,North,76,161,35,3.08,24,171,Moderate,2017,6
2017-06-15,Gwalior,North,87,149,37,3.01,14,172,Moderate,2017,6
2017-06-16,Gwalior,North,85,144,44,3.08,21,168,Moderate,2017,6
2017-06-16,Gwalior,North,83,119,35,2.75,15,150,Moderate,2017,6
2017-06-17,Gwalior,North,84,176,40,3.06,24,186,Moderate,2017,6
2017-06-18,Gwalior,North,69,120,39,2.71,24,145,Moderate,2017,6
2017-06-19,Gwalior,North,78,139,35,3.31,24,177,Moderate,2017,6
2017-06-21,Gwalior,North,78,178,49,3.19,13,175,Moderate,2017,6
2017-06-21,Gwalior,North,84,168,34,2.86,19,179,Moderate,2017,6
2017-06-23,Gwalior,North,73,155,37,2.63,20,178,Moderate,2017,6
2017-06-23,Gwalior,North,68,142,39,2.95,16,157,Moderate,2017,6
2017-06-23,Gwalior,North,97,147,36,3.06,15,169,Moderate,2017,6
2017-06-24,Gwalior,North,74,159,45,2.9,21,157,Moderate,2017,6
2017-06-24,Gwalior,North,82,139,47,3.33,21,182,Moderate,2017,6
2017-06-25,Gwalior,North,81,151,46,3.3,17,166,Moderate,2017,6
2017-06-25,Gwalior,North,74,163,36,3.02,16,180,Moderate,2017,6
2017-06-25,Gwalior,North,78,141,42,2.84,21,164,Moderate,2017,6
2017-06-25,Gwalior,North,75,164,38,3.21,24,170,Moderate,2017,6
2017-06-26,Gwalior,North,88,130,38,3.09,17,165,Moderate,2017,6
2017-06-26,Gwalior,North,79,134,35,2.95,15,168,Moderate,2017,6
2017-07-01,Gwalior,North,80,173,39,3.71,22,187,Moderate,2017,7
2017-07-02,Gwalior,North,57,143,39,2.24,17,138,Moderate,2017,7
2017-07-02,Gwalior,North,61,149,38,2.98,29,164,Moderate,2017,7
2017-07-02,Gwalior,North,62,87,38,2.11,20,116,Moderate,2017,7
2017-07-04,Gwalior,North,93,180,40,3.54,24,183,Moderate,2017,7
2017-07-04,Gwalior,North,96,165,44,3.81,27,198,Moderate,2017,7
2017-07-04,Gwalior,North,64,105,32,2.54,16,143,Moderate,2017,7
2017-07-04,Gwalior,North,72,129,31,2.21,17,138,Moderate,2017,7
2017-07-11,Gwalior,North,82,144,30,2.8,17,169,Moderate,2017,7
2017-07-13,Gwalior,North,59,136,39,2.45,15,134,Moderate,2017,7
2017-07-17,Gwalior,North,57,130,25,2.41,10,131,Moderate,2017,7
2017-07-18,Gwalior,North,75,141,33,2.81,18,157,Moderate,2017,7
2017-07-19,Gwalior,North,62,145,34,2.76,23,162,Moderate,2017,7
2017-07-22,Gwalior,North,84,145,38,3.23,20,160,Moderate,2017,7
2017-07-23,Gwalior,North,72,130,44,2.43,21,150,Moderate,2017,7
2017-07-23,Gwalior,North,69,130,33,2.51,20,143,Moderate,2017,7
2017-07-24,Gwalior,North,56,135,42,3.28,22,158,Moderate,2017,7
2017-07-25,Gwalior,North,76,146,34,2.61,17,154,Moderate,2017,7
2017-07-26,Gwalior,North,71,136,42,3.04,21,159,Moderate,2017,7
2017-07-26,Gwalior,North,68,101,45,2.66,22,153,Moderate,2017,7
2017-07-26,Gwalior,North,76,140,37,2.43,23,168,Moderate,2017,7
2017-07-26,Gwalior,North,78,137,38,2.87,22,146,Moderate,2017,7
2017-08-01,Gwalior,North,78,125,33,2.5,16,146,Moderate,2017,8
2017-08-03,Gwalior,North,79,150,39,4.03,23,165,Moderate,2017,8
2017-08-05,Gwalior,North,86,155,42,3.51,24,176,Moderate,2017,8
2017-08-07,Gwalior,North,90,143,41,3.41,19,192,Moderate,2017,8
2017-08-08,Gwalior,North,62,121,26,2.79,24,154,Moderate,2017,8
2017-08-08,Gwalior,North,61,141,37,2.11,25,157,Moderate,2017,8
2017-08-08,Gwalior,North,87,157,34,2.71,17,164,Moderate,2017,8
2017-08-09,Gwalior,North,81,144,29,3.14,20,176,Moderate,2017,8
2017-08-09,Gwalior,North,71,123,35,2.88,18,169,Moderate,2017,8
2017-08-09,Gwalior,North,67,125,30,2.7,19,157,Moderate,2017,8
2017-08-10,Gwalior,North,90,158,50,3.59,28,183,Moderate,2017,8
2017-08-12,Gwalior,North,83,132,36,2.52,20,156,Moderate,2017,8
2017-08-12,Gwalior,North,84,141,35,3.16,17,160,Moderate,2017,8
2017-08-12,Gwalior,North,83,152,43,3.31,23,181,Moderate,2017,8
2017-08-13,Gwalior,North,74,165,38,3.26,11,176,Moderate,2017,8
2017-08-13,Gwalior,North,60,145,32,3.49,11,158,Moderate,2017,8
2017-08-13,Gwalior,North,75,179,38,3.71,18,179,Moderate,2017,8
2017-08-15,Gwalior,North,89,160,40,3.88,21,193,Moderate,2017,8
2017-08-16,Gwalior,North,78,179,31,2.89,23,174,Moderate,2017,8
2017-08-16,Gwalior,North,77,114,42,2.82,21,158,Moderate,2017,8
2017-08-16,Gwalior,North,86,160,39,2.88,28,178,Moderate,2017,8
2017-08-16,Gwalior,North,93,155,43,3.37,27,194,Moderate,2017,8
2017-08-18,Gwalior,North,89,164,37,3.21,26,184,Moderate,2017,8
2017-08-19,Gwalior,North,78,142,36,2.98,16,172,Moderate,2017,8
2017-08-19,Gwalior,North,83,162,48,3.28,20,195,Moderate,2017,8
2017-08-20,Gwalior,North,97,170,51,3.49,27,195,Moderate,2017,8
2017-08-20,Gwalior,North,55,134,33,2.82,19,162,Moderate,2017,8
2017-08-21,Gwalior,North,63,131,31,3.15,18,154,Moderate,2017,8
2017-08-23,Gwalior,North,78,165,48,2.83,24,190,Moderate,2017,8
2017-08-24,Gwalior,North,73,128,47,3.34,19,166,Moderate,2017,8
2017-08-25,Gwalior,North,76,131,37,3.26,15,159,Moderate,2017,8
2017-08-26,Gwalior,North,65,117,29,2.68,26,150,Moderate,2017,8
2017-09-02,Gwalior,North,88,158,50,3.89,19,201,Poor,2017,9
2017-09-09,Gwalior,North,111,178,55,4.24,31,229,Poor,2017,9
2017-09-10,Gwalior,North,114,181,49,4.15,26,225,Poor,2017,9
2017-09-11,Gwalior,North,74,158,53,3.99,15,197,Moderate,2017,9
2017-09-11,Gwalior,North,95,187,55,4.26,16,216,Poor,2017,9
2017-09-12,Gwalior,North,90,158,42,3.43,21,182,Moderate,2017,9
2017-09-13,Gwalior,North,80,187,51,3.59,26,203,Poor,2017,9
2017-09-15,Gwalior,North,94,184,40,3.79,20,196,Moderate,2017,9
2017-09-15,Gwalior,North,86,142,38,3.08,24,183,Moderate,2017,9
2017-09-17,Gwalior,North,84,155,40,2.9,21,179,Moderate,2017,9
2017-09-18,Gwalior,North,91,166,59,3.88,25,210,Poor,2017,9
2017-09-19,Gwalior,North,74,167,43,3.04,19,186,Moderate,2017,9
2017-09-21,Gwalior,North,87,169,42,2.99,22,193,Moderate,2017,9
2017-09-22,Gwalior,North,86,156,44,3.5,20,193,Moderate,2017,9
2017-09-24,Gwalior,North,81,157,52,3.23,32,185,Moderate,2017,9
2017-09-24,Gwalior,North,86,178,41,3.5,18,193,Moderate,2017,9
2017-09-24,Gwalior,North,93,180,50,3.04,19,185,Moderate,2017,9
2017-09-25,Gwalior,North,114,190,48,3.7,20,207,Poor,2017,9
2017-09-25,Gwalior,North,66,147,51,2.63,15,171,Moderate,2017,9
2017-09-25,Gwalior,North,96,190,48,3.6,26,207,Poor,2017,9
2017-09-26,Gwalior,North,114,221,56,4.18,23,224,Poor,2017,9
2017-09-26,Gwalior,North,85,161,45,3.09,24,192,Moderate,2017,9
2017-09-26,Gwalior,North,89,146,41,3.38,30,189,Moderate,2017,9
2017-09-26,Gwalior,North,81,144,40,2.75,25,172,Moderate,2017,9
2017-09-26,Gwalior,North,71,168,39,2.9,26,179,Moderate,2017,9
2017-09-27,Gwalior,North,79,193,49,3.73,25,202,Poor,2017,9
2017-10-01,Gwalior,North,118,191,49,4.3,29,247,Poor,2017,10
2017-10-02,Gwalior,North,110,239,69,4.53,28,253,Poor,2017,10
2017-10-02,Gwalior,North,114,227,60,4.8,35,257,Poor,2017,10
2017-10-02,Gwalior,North,114,212,50,4.33,33,239,Poor,2017,10
2017-10-03,Gwalior,North,111,225,61,4.04,25,251,Poor,2017,10
2017-10-03,Gwalior,North,107,217,57,4.87,26,259,Poor,2017,10
2017-10-06,Gwalior,North,108,248,59,4.96,32,259,Poor,2017,10
2017-10-07,Gwalior,North,105,222,60,4.7,29,246,Poor,2017,10
2017-10-07,Gwalior,North,109,198,52,4.18,29,241,Poor,2017,10
2017-10-07,Gwalior,North,114,214,56,4.79,27,260,Poor,2017,10
2017-10-08,Gwalior,North,117,220,53,3.95,28,238,Poor,2017,10
2017-10-08,Gwalior,North,137,243,57,5.33,38,282,Poor,2017,10
2017-10-09,Gwalior,North,111,216,54,4.37,24,232,Poor,2017,10
2017-10-10,Gwalior,North,103,198,69,4.79,25,239,Poor,2017,10
2017-10-10,Gwalior,North,110,224,60,4.42,38,253,Poor,2017,10
2017-10-11,Gwalior,North,119,216,66,4.15,35,252,Poor,2017,10
2017-10-12,Gwalior,North,101,211,62,4.39,32,258,Poor,2017,10
2017-10-14,Gwalior,North,118,230,61,5.18,25,264,Poor,2017,10
2017-10-14,Gwalior,North,112,225,60,3.84,25,237,Poor,2017,10
2017-10-14,Gwalior,North,115,207,66,4.36,27,243,Poor,2017,10
2017-10-16,Gwalior,North,111,210,62,4.16,26,250,Poor,2017,10
2017-10-17,Gwalior,North,113,213,63,4.4,26,254,Poor,2017,10
2017-10-18,Gwalior,North,95,185,49,3.89,30,227,Poor,2017,10
2017-10-19,Gwalior,North,114,245,70,5.02,31,276,Poor,2017,10
2017-10-21,Gwalior,North,109,197,53,4.07,28,247,Poor,2017,10
2017-10-21,Gwalior,North,112,228,64,4.74,33,266,Poor,2017,10
2017-10-23,Gwalior,North,108,223,55,4.36,30,250,Poor,2017,10
2017-10-23,Gwalior,North,126,235,70,5.06,30,271,Poor,2017,10
2017-10-23,Gwalior,North,125,248,56,4.58,23,258,Poor,2017,10
2017-10-25,Gwalior,North,118,222,64,4.74,32,260,Poor,2017,10
2017-10-26,Gwalior,North,116,217,55,4.66,35,257,Poor,2017,10
2017-10-26,Gwalior,North,120,193,60,4.04,24,239,Poor,2017,10
2017-10-27,Gwalior,North,120,209,70,5.11,28,263,Poor,2017,10
2017-10-27,Gwalior,North,112,184,54,4.15,27,224,Poor,2017,10
2017-11-02,Gwalior,North,164,267,77,5.7,40,309,Very Poor,2017,11
2017-11-02,Gwalior,North,132,236,65,5.02,26,280,Poor,2017,11
2017-11-02,Gwalior,North,139,250,70,5.05,28,295,Poor,2017,11
2017-11-03,Gwalior,North,159,259,83,5.77,41,321,Very Poor,2017,11
2017-11-03,Gwalior,North,149,259,80,5.79,34,303,Very Poor,2017,11
2017-11-05,Gwalior,North,134,251,71,5.34,37,298,Poor,2017,11
2017-11-06,Gwalior,North,132,283,68,6.11,39,314,Very Poor,2017,11
2017-11-07,Gwalior,North,138,239,77,5.49,33,306,Very Poor,2017,11
2017-11-07,Gwalior,North,126,255,70,5.2,33,287,Poor,2017,11
2017-11-11,Gwalior,North,125,282,86,5.95,34,311,Very Poor,2017,11
2017-11-12,Gwalior,North,131,282,72,5.29,31,302,Very Poor,2017,11
2017-11-13,Gwalior,North,130,243,66,5.21,34,284,Poor,2017,11
2017-11-14,Gwalior,North,150,267,74,5.58,38,315,Very Poor,2017,11
2017-11-15,Gwalior,North,130,259,64,5.63,33,281,Poor,2017,11
2017-11-15,Gwalior,North,136,243,75,5.48,32,292,Poor,2017,11
2017-11-19,Gwalior,North,145,265,65,5.23,42,295,Poor,2017,11
2017-11-20,Gwalior,North,129,259,67,5.64,31,303,Very Poor,2017,11
2017-11-21,Gwalior,North,154,258,81,5.59,36,299,Poor,2017,11
2017-11-22,Gwalior,North,136,283,80,5.7,41,317,Very Poor,2017,11
2017-11-22,Gwalior,North,127,244,61,4.9,32,272,Poor,2017,11
2017-11-25,Gwalior,North,117,213,58,5.04,24,262,Poor,2017,11
2017-11-25,Gwalior,North,135,251,67,5.17,33,288,Poor,2017,11
2017-11-26,Gwalior,North,143,280,77,5.35,40,310,Very Poor,2017,11
2017-11-27,Gwalior,North,132,233,55,4.9,31,273,Poor,2017,11
2017-12-04,Gwalior,North,154,298,75,5.78,38,317,Very Poor,2017,12
2017-12-05,Gwalior,North,135,274,80,5.98,41,316,Very Poor,2017,12
2017-12-05,Gwalior,North,141,304,74,5.48,45,326,Very Poor,2017,12
2017-12-05,Gwalior,North,138,277,71,5.72,40,328,Very Poor,2017,12
2017-12-05,Gwalior,North,144,268,63,5.48,43,306,Very Poor,2017,12
2017-12-06,Gwalior,North,151,307,81,6.14,36,347,Very Poor,2017,12
2017-12-08,Gwalior,North,149,273,86,5.68,33,332,Very Poor,2017,12
2017-12-09,Gwalior,North,162,295,83,6.08,43,336,Very Poor,2017,12
2017-12-09,Gwalior,North,170,291,76,6.63,41,349,Very Poor,2017,12
2017-12-09,Gwalior,North,145,301,86,6.2,35,343,Very Poor,2017,12
2017-12-09,Gwalior,North,145,273,71,5.97,37,312,Very Poor,2017,12
2017-12-10,Gwalior,North,150,255,72,5.51,40,310,Very Poor,2017,12
2017-12-10,Gwalior,North,167,298,90,6.36,38,343,Very Poor,2017,12
2017-12-11,Gwalior,North,164,324,86,6.25,44,355,Very Poor,2017,12
2017-12-12,Gwalior,North,134,244,82,5.57,35,307,Very Poor,2017,12
2017-12-12,Gwalior,North,159,271,73,5.83,39,322,Very Poor,2017,12
2017-12-13,Gwalior,North,155,297,74,5.71,35,324,Very Poor,2017,12
2017-12-13,Gwalior,North,142,300,85,5.88,42,336,Very Poor,2017,12
2017-12-13,Gwalior,North,134,309,76,5.89,32,321,Very Poor,2017,12
2017-12-15,Gwalior,North,134,276,82,5.72,36,327,Very Poor,2017,12
2017-12-17,Gwalior,North,135,276,76,6.13,35,318,Very Poor,2017,12
2017-12-18,Gwalior,North,154,268,71,5.58,42,328,Very Poor,2017,12
2017-12-18,Gwalior,North,131,268,61,5.92,36,294,Poor,2017,12
2017-12-19,Gwalior,North,163,303,79,5.71,43,340,Very Poor,2017,12
2017-12-20,Gwalior,North,156,298,80,5.94,42,337,Very Poor,2017,12
2017-12-21,Gwalior,North,148,261,73,6.03,37,326,Very Poor,2017,12
2017-12-22,Gwalior,North,138,277,75,5.55,36,316,Very Poor,2017,12
2017-12-22,Gwalior,North,129,271,86,6.21,44,318,Very Poor,2017,12
2017-12-27,Gwalior,North,148,289,80,5.41,39,330,Very Poor,2017,12
2018-01-01,Gwalior,North,147,280,70,5.93,42,306,Very Poor,2018,1
2018-01-02,Gwalior,North,150,304,79,5.34,43,332,Very Poor,2018,1
2018-01-02,Gwalior,North,142,261,62,5.93,40,296,Poor,2018,1
2018-01-03,Gwalior,North,126,262,64,5.57,37,297,Poor,2018,1
2018-01-06,Gwalior,North,130,230,81,5.25,37,301,Very Poor,2018,1
2018-01-06,Gwalior,North,137,271,83,5.06,34,302,Very Poor,2018,1
2018-01-07,Gwalior,North,138,253,72,5.15,35,309,Very Poor,2018,1
2018-01-08,Gwalior,North,136,266,70,5.33,42,310,Very Poor,2018,1
2018-01-08,Gwalior,North,133,276,77,5.67,39,312,Very Poor,2018,1
2018-01-09,Gwalior,North,132,249,60,5.01,40,289,Poor,2018,1
2018-01-09,Gwalior,North,119,237,60,4.69,39,286,Poor,2018,1
2018-01-10,Gwalior,North,122,275,80,5.79,36,313,Very Poor,2018,1
2018-01-11,Gwalior,North,152,267,69,4.91,39,304,Very Poor,2018,1
2018-01-13,Gwalior,North,126,231,64,5.25,41,291,Poor,2018,1
2018-01-15,Gwalior,North,136,266,59,5.08,26,289,Poor,2018,1
2018-01-15,Gwalior,North,117,221,67,4.8,20,270,Poor,2018,1
2018-01-19,Gwalior,North,132,265,77,5.02,34,297,Poor,2018,1
2018-01-19,Gwalior,North,138,246,77,5.03,37,287,Poor,2018,1
2018-01-19,Gwalior,North,152,291,76,5.57,36,327,Very Poor,2018,1
2018-01-21,Gwalior,North,126,239,67,5.52,33,288,Poor,2018,1
2018-01-22,Gwalior,North,134,249,79,4.79,34,289,Poor,2018,1
2018-01-23,Gwalior,North,145,241,61,5.67,30,305,Very Poor,2018,1
2018-01-23,Gwalior,North,137,227,68,5.29,32,285,Poor,2018,1
2018-01-23,Gwalior,North,129,270,69,5.53,34,289,Poor,2018,1
2018-01-25,Gwalior,North,126,239,71,5.39,32,295,Poor,2018,1
2018-02-03,Gwalior,North,138,245,75,5.59,37,302,Very Poor,2018,2
2018-02-04,Gwalior,North,132,264,66,5.35,35,285,Poor,2018,2
2018-02-05,Gwalior,North,125,255,70,5.2,31,293,Poor,2018,2
2018-02-05,Gwalior,North,125,266,75,5.08,31,291,Poor,2018,2
2018-02-07,Gwalior,North,129,257,71,5.77,34,304,Very Poor,2018,2
2018-02-07,Gwalior,North,152,263,78,5.9,44,324,Very Poor,2018,2
2018-02-07,Gwalior,North,134,263,76,5.81,42,306,Very Poor,2018,2
2018-02-08,Gwalior,North,129,230,61,4.66,32,260,Poor,2018,2
2018-02-09,Gwalior,North,100,239,60,4.18,32,251,Poor,2018,2
2018-02-11,Gwalior,North,130,235,63,4.72,35,264,Poor,2018,2
2018-02-15,Gwalior,North,139,252,74,5.02,34,295,Poor,2018,2
2018-02-19,Gwalior,North,125,213,65,5.05,30,269,Poor,2018,2
2018-02-19,Gwalior,North,130,260,69,5.21,35,297,Poor,2018,2
2018-02-19,Gwalior,North,138,244,68,5.16,32,284,Poor,2018,2
2018-02-20,Gwalior,North,132,272,78,5.42,34,288,Poor,2018,2
2018-02-20,Gwalior,North,123,240,68,4.92,33,281,Poor,2018,2
2018-02-20,Gwalior,North,138,240,68,5.07,29,287,Poor,2018,2
2018-02-21,Gwalior,North,148,257,69,5.36,33,299,Poor,2018,2
2018-02-25,Gwalior,North,139,258,80,5.41,28,286,Poor,2018,2
2018-02-25,Gwalior,North,129,239,64,5.02,27,284,Poor,2018,2
2018-02-26,Gwalior,North,131,254,62,4.63,35,273,Poor,2018,2
2018-02-26,Gwalior,North,135,227,66,5.15,32,283,Poor,2018,2
2018-02-26,Gwalior,North,130,264,63,5.03,29,281,Poor,2018,2
2018-03-01,Gwalior,North,106,200,57,4.55,27,231,Poor,2018,3
2018-03-05,Gwalior,North,135,245,63,5.09,38,286,Poor,2018,3
2018-03-05,Gwalior,North,119,239,50,4.48,35,272,Poor,2018,3
2018-03-06,Gwalior,North,118,213,56,4.07,26,243,Poor,2018,3
2018-03-06,Gwalior,North,111,193,51,3.87,29,232,Poor,2018,3
2018-03-08,Gwalior,North,112,224,63,4.64,30,242,Poor,2018,3
2018-03-09,Gwalior,North,101,216,61,4.27,34,225,Poor,2018,3
2018-03-12,Gwalior,North,126,241,62,4.49,31,270,Poor,2018,3
2018-03-13,Gwalior,North,118,215,52,4.44,29,256,Poor,2018,3
2018-03-14,Gwalior,North,133,254,68,5.42,36,290,Poor,2018,3
2018-03-16,Gwalior,North,112,239,65,4.96,36,273,Poor,2018,3
2018-03-17,Gwalior,North,89,195,60,4.24,26,240,Poor,2018,3
2018-03-17,Gwalior,North,137,240,72,4.48,35,273,Poor,2018,3
2018-03-17,Gwalior,North,117,223,64,5.04,32,256,Poor,2018,3
2018-03-19,Gwalior,North,109,199,59,4.29,27,228,Poor,2018,3
2018-03-19,Gwalior,North,110,232,59,4.41,29,246,Poor,2018,3
2018-03-20,Gwalior,North,119,240,49,4.9,32,265,Poor,2018,3
2018-03-20,Gwalior,North,119,234,55,4.81,25,257,Poor,2018,3
2018-03-20,Gwalior,North,118,211,73,4.36,35,252,Poor,2018,3
2018-03-21,Gwalior,North,125,211,62,4.72,21,242,Poor,2018,3
2018-03-21,Gwalior,North,132,243,74,4.9,35,272,Poor,2018,3
2018-03-22,Gwalior,North,118,238,67,5.11,32,269,Poor,2018,3
2018-03-23,Gwalior,North,118,221,59,5.36,31,266,Poor,2018,3
2018-03-23,Gwalior,North,108,202,61,3.6,24,231,Poor,2018,3
2018-03-23,Gwalior,North,109,243,53,4.85,22,253,Poor,2018,3
2018-03-25,Gwalior,North,122,238,76,5.15,30,265,Poor,2018,3
2018-03-25,Gwalior,North,102,208,59,4.35,24,238,Poor,2018,3
2018-03-25,Gwalior,North,116,224,62,4.61,31,244,Poor,2018,3
2018-03-26,Gwalior,North,132,234,66,5.14,34,283,Poor,2018,3
2018-03-27,Gwalior,North,107,223,57,4.49,27,252,Poor,2018,3
2018-03-27,Gwalior,North,129,232,64,4.65,33,261,Poor,2018,3
2018-04-03,Gwalior,North,112,225,62,4.58,22,256,Poor,2018,4
2018-04-04,Gwalior,North,111,208,47,3.94,22,230,Poor,2018,4
2018-04-06,Gwalior,North,85,186,48,4.19,25,218,Poor,2018,4
2018-04-06,Gwalior,North,91,176,50,3.28,27,213,Poor,2018,4
2018-04-07,Gwalior,North,85,182,52,4.06,22,206,Poor,2018,4
2018-04-07,Gwalior,North,101,203,54,4.69,20,233,Poor,2018,4
2018-04-08,Gwalior,North,111,164,56,3.81,28,218,Poor,2018,4
2018-04-08,Gwalior,North,101,195,54,4.39,29,228,Poor,2018,4
2018-04-13,Gwalior,North,124,195,57,4.18,27,241,Poor,2018,4
2018-04-13,Gwalior,North,97,188,46,4.13,18,222,Poor,2018,4
2018-04-14,Gwalior,North,118,211,49,4.73,32,246,Poor,2018,4
2018-04-15,Gwalior,North,112,190,50,3.8,24,223,Poor,2018,4
2018-04-16,Gwalior,North,100,226,61,4.39,31,250,Poor,2018,4
2018-04-18,Gwalior,North,123,191,61,4.31,29,257,Poor,2018,4
2018-04-19,Gwalior,North,107,222,64,4.4,31,243,Poor,2018,4
2018-04-19,Gwalior,North,76,167,46,3.82,22,191,Moderate,2018,4
2018-04-21,Gwalior,North,116,201,46,3.79,22,209,Poor,2018,4
2018-04-23,Gwalior,North,99,175,37,3.98,19,204,Poor,2018,4
2018-04-23,Gwalior,North,101,211,50,3.98,24,224,Poor,2018,4
2018-04-23,Gwalior,North,113,196,49,4.56,21,215,Poor,2018,4
2018-04-23,Gwalior,North,133,236,65,4.57,31,260,Poor,2018,4
2018-04-23,Gwalior,North,96,199,53,3.65,29,221,Poor,2018,4
2018-04-25,Gwalior,North,81,178,40,3.76,31,213,Poor,2018,4
2018-04-27,Gwalior,North,94,182,47,3.52,26,209,Poor,2018,4
2018-04-27,Gwalior,North,91,168,48,3.69,21,211,Poor,2018,4
2018-05-01,Gwalior,North,100,204,49,3.9,28,208,Poor,2018,5
2018-05-02,Gwalior,North,98,181,34,3.05,26,200,Moderate,2018,5
2018-05-02,Gwalior,North,75,167,44,3.09,17,180,Moderate,2018,5
2018-05-03,Gwalior,North,78,138,41,3.04,20,182,Moderate,2018,5
2018-05-05,Gwalior,North,96,210,42,3.7,28,224,Poor,2018,5
2018-05-06,Gwalior,North,73,133,40,3.35,18,165,Moderate,2018,5
2018-05-06,Gwalior,North,97,185,43,3.42,20,194,Moderate,2018,5
2018-05-07,Gwalior,North,76,162,44,3.71,26,200,Moderate,2018,5
2018-05-07,Gwalior,North,65,133,49,2.38,22,160,Moderate,2018,5
2018-05-08,Gwalior,North,98,159,42,3.57,23,191,Moderate,2018,5
2018-05-08,Gwalior,North,99,181,49,3.9,30,217,Poor,2018,5
2018-05-09,Gwalior,North,85,204,49,4.0,26,206,Poor,2018,5
2018-05-09,Gwalior,North,87,188,48,3.61,31,215,Poor,2018,5
2018-05-09,Gwalior,North,114,213,54,4.53,27,240,Poor,2018,5
2018-05-10,Gwalior,North,115,196,56,4.03,29,232,Poor,2018,5
2018-05-11,Gwalior,North,86,174,41,3.14,32,193,Moderate,2018,5
2018-05-12,Gwalior,North,94,155,43,2.91,24,188,Moderate,2018,5
2018-05-12,Gwalior,North,79,172,41,3.07,19,198,Moderate,2018,5
2018-05-13,Gwalior,North,96,176,60,3.52,26,215,Poor,2018,5
2018-05-15,Gwalior,North,79,134,45,3.4,19,188,Moderate,2018,5
2018-05-15,Gwalior,North,115,185,51,3.38,28,227,Poor,2018,5
2018-05-17,Gwalior,North,97,174,41,2.83,21,197,Moderate,2018,5
2018-05-18,Gwalior,North,98,183,56,4.01,22,213,Poor,2018,5
2018-05-18,Gwalior,North,75,172,37,3.73,20,169,Moderate,2018,5
2018-05-20,Gwalior,North,107,185,48,3.78,27,205,Poor,2018,5
2018-05-21,Gwalior,North,83,182,55,3.34,21,191,Moderate,2018,5
2018-05-21,Gwalior,North,93,155,38,3.28,15,183,Moderate,2018,5
2018-05-22,Gwalior,North,75,172,49,3.16,23,191,Moderate,2018,5
2018-05-22,Gwalior,North,106,210,61,3.89,20,235,Poor,2018,5
2018-05-23,Gwalior,North,93,175,47,3.64,26,213,Poor,2018,5
2018-05-23,Gwalior,North,96,168,46,3.27,22,190,Moderate,2018,5
2018-05-26,Gwalior,North,88,168,44,3.42,21,183,Moderate,2018,5
2018-05-27,Gwalior,North,94,157,46,3.44,18,188,Moderate,2018,5
2018-05-27,Gwalior,North,101,190,45,3.51,21,198,Moderate,2018,5
2018-06-01,Gwalior,North,77,172,43,3.35,25,173,Moderate,2018,6
2018-06-01,Gwalior,North,68,139,42,2.58,18,161,Moderate,2018,6
2018-06-02,Gwalior,North,60,138,41,2.95,12,158,Moderate,2018,6
2018-06-03,Gwalior,North,71,133,44,2.34,18,159,Moderate,2018,6
2018-06-05,Gwalior,North,73,145,35,3.61,18,180,Moderate,2018,6
2018-06-05,Gwalior,North,64,150,44,3.2,25,170,Moderate,2018,6
2018-06-06,Gwalior,North,83,165,51,3.29,21,195,Moderate,2018,6
2018-06-06,Gwalior,North,59,143,38,2.96,17,161,Moderate,2018,6
2018-06-06,Gwalior,North,60,140,43,3.71,27,162,Moderate,2018,6
2018-06-06,Gwalior,North,66,140,50,2.61,24,161,Moderate,2018,6
2018-06-07,Gwalior,North,96,167,44,3.89,23,199,Moderate,2018,6
2018-06-08,Gwalior,North,78,148,42,2.68,14,161,Moderate,2018,6
2018-06-08,Gwalior,North,89,149,40,2.91,17,160,Moderate,2018,6
2018-06-13,Gwalior,North,81,151,36,2.88,11,164,Moderate,2018,6
2018-06-14,Gwalior,North,89,152,46,3.0,19,177,Moderate,2018,6
2018-06-14,Gwalior,North,67,147,37,3.06,31,157,Moderate,2018,6
2018-06-15,Gwalior,North,72,143,36,3.09,15,180,Moderate,2018,6
2018-06-16,Gwalior,North,61,121,43,2.51,19,163,Moderate,2018,6
